-4.000000,0.497749,0.256615
-3.990000,0.497204,0.276423
-3.980000,0.496261,0.296009
-3.970000,0.494921,0.315359
-3.960000,0.493185,0.334456
-3.950000,0.491055,0.353286
-3.940000,0.488532,0.371833
-3.930000,0.485618,0.390083
-3.920000,0.482315,0.408021
-3.910000,0.478627,0.425633
-3.900000,0.474556,0.442903
-3.890000,0.470105,0.459820
-3.880000,0.465278,0.476369
-3.870000,0.460079,0.492537
-3.860000,0.454512,0.508310
-3.850000,0.448581,0.523677
-3.840000,0.442292,0.538626
-3.830000,0.435648,0.553143
-3.820000,0.428656,0.567218
-3.810000,0.421322,0.580839
-3.800000,0.413650,0.593995
-3.790000,0.405647,0.606677
-3.780000,0.397320,0.618873
-3.770000,0.388675,0.630574
-3.760000,0.379719,0.641770
-3.750000,0.370459,0.652453
-3.740000,0.360903,0.662614
-3.730000,0.351059,0.672245
-3.720000,0.340933,0.681339
-3.710000,0.330535,0.689887
-3.700000,0.319872,0.697884
-3.690000,0.308954,0.705322
-3.680000,0.297788,0.712196
-3.670000,0.286384,0.718500
-3.660000,0.274751,0.724230
-3.650000,0.262898,0.729380
-3.640000,0.250835,0.733946
-3.630000,0.238571,0.737926
-3.620000,0.226117,0.741315
-3.610000,0.213481,0.744111
-3.600000,0.200675,0.746312
-3.590000,0.187708,0.747916
-3.580000,0.174591,0.748922
-3.570000,0.161334,0.749329
-3.560000,0.147949,0.749136
-3.550000,0.134445,0.748344
-3.540000,0.120833,0.746953
-3.530000,0.107125,0.744965
-3.520000,0.093331,0.742380
-3.510000,0.079462,0.739202
-3.500000,0.065530,0.735433
-3.490000,0.051546,0.731075
-3.480000,0.037520,0.726133
-3.470000,0.023464,0.720610
-3.460000,0.009389,0.714510
-3.450000,-0.004693,0.707838
-3.440000,-0.018771,0.700601
-3.430000,-0.032834,0.692803
-3.420000,-0.046872,0.684450
-3.410000,-0.060871,0.675551
-3.400000,-0.074822,0.666110
-3.390000,-0.088713,0.656137
-3.380000,-0.102533,0.645639
-3.370000,-0.116271,0.634625
-3.360000,-0.129916,0.623103
-3.350000,-0.143457,0.611082
-3.340000,-0.156884,0.598573
-3.330000,-0.170184,0.585585
-3.320000,-0.183349,0.572128
-3.310000,-0.196367,0.558214
-3.300000,-0.209228,0.543853
-3.290000,-0.221922,0.529057
-3.280000,-0.234438,0.513838
-3.270000,-0.246766,0.498208
-3.260000,-0.258898,0.482179
-3.250000,-0.270822,0.465765
-3.240000,-0.282529,0.448978
-3.230000,-0.294010,0.431832
-3.220000,-0.305256,0.414340
-3.210000,-0.316258,0.396517
-3.200000,-0.327007,0.378377
-3.190000,-0.337495,0.359934
